"092年05月05日 至 110年11月25日 除權除息計算結果表"
"資料日期","股票代號","股票名稱","除權息前收盤價","除權息參考價","權值+息值","權/息","漲停價格","跌停價格","開盤競價基準","減除股利參考價","詳細資料","最近一次申報資料 季別/日期","最近一次申報每股 (單位)淨值","最近一次申報每股 (單位)盈餘",
"110年08月30日","6230","尼得科超眾","175.50","174.14","1.360000","息","191.50","157.00","174.00","174.14","除權息資料","110年第3季","53.15","3.64",
"110年08月31日","1315","達新","65.50","63.50","2.000000","息","69.80","57.20","63.50","63.50","除權息資料","110年第3季","121.29","-0.02",
"110年08月31日","1339","昭輝","37.90","35.90","2.000000","息","39.45","32.35","35.90","35.90","除權息資料","110年第3季","45.63","1.05",
"110年08月31日","1409","新纖","20.80","19.70","1.100000","息","21.65","17.75","19.70","19.70","除權息資料","110年第3季","21.19","1.86",
"110年08月31日","1525","江申","65.30","63.10","2.200000","息","69.40","56.80","63.10","63.10","除權息資料","110年第3季","58.65","2.81",
"110年08月31日","1734","杏輝","38.00","37.80","0.200000","息","41.55","34.05","37.80","37.80","除權息資料","110年第3季","16.29","-0.14",
"110年08月31日","2002","中鋼","37.50","37.20","0.300000","息","40.90","33.50","37.20","37.20","除權息資料","110年第3季","21.98","2.88",
"110年08月31日","2002A","中鋼特","51.90","50.50","1.400000","息","55.50","45.45","50.50","50.50","除權息資料","110年第3季","21.98","2.88",
"110年08月31日","2363","矽統","27.80","25.00","2.800000","權息","27.50","22.50","25.00","25.00","除權息資料","110年第3季","33.55","0.40",
"110年08月31日","2474","可成","179.00","167.00","12.000000","息","183.50","150.50","167.00","167.00","除權息資料","110年第3季","198.24","6.83",
"110年08月31日","2597","潤弘","149.00","108.75","40.240876","權","119.50","97.90","109.00","108.75","除權息資料","110年第3季","32.77","6.89",
"110年08月31日","2801","彰銀","17.00","16.47","0.524753","權息","18.10","14.85","16.45","16.47","除權息資料","110年第3季","16.04","0.65",
"110年08月31日","2812","台中銀","12.20","11.44","0.755024","權息","12.55","10.30","11.45","11.44","除權息資料","110年第3季","13.87","0.82",
"110年08月31日","2884","玉山金","27.85","25.67","2.178817","權息","28.20","23.15","25.65","25.67","除權息資料","110年第3季","14.19","1.19",
"110年08月31日","3002","歐格","11.75","11.64","0.102000","息","12.80","10.50","11.65","11.64","除權息資料","110年第3季","11.65","-0.05",
"110年08月31日","3653","健策","315.00","308.99","6.000834","息","339.50","278.50","309.00","308.99","除權息資料","110年第3季","54.55","7.13",
"110年08月31日","4581","光隆精密-KY","37.60","35.60","2.000000","息","39.15","32.05","35.60","35.60","除權息資料","110年第3季","25.19","1.81",
"110年08月31日","8103","瀚荃","42.90","41.50","1.400000","息","45.65","37.35","41.50","41.50","除權息資料","110年第3季","34.52","3.35",
"110年08月31日","9958","世紀鋼","112.00","109.01","2.983279","息","119.50","98.20","109.00","109.01","除權息資料","110年第3季","31.78","4.67",
"110年09月01日","1465","偉全","12.95","12.65","0.300000","息","13.90","11.40","12.65","12.65","除權息資料","110年第3季","15.75","-0.85",
"110年09月01日","2104","國際中橡","23.40","23.30","0.100000","息","25.60","21.00","23.30","23.30","除權息資料","110年第3季","32.95","1.41",
"110年09月01日","2375","凱美","101.00","99.00","2.000000","息","108.50","89.10","99.00","99.00","除權息資料","110年第3季","61.20","7.30",
"110年09月01日","2472","立隆電","71.80","68.86","2.937721","息","75.70","62.00","68.90","68.86","除權息資料","110年第3季","35.19","4.50",
"110年09月01日","2838","聯邦銀","12.25","11.52","0.727096","權","12.65","10.40","11.50","11.52","除權息資料","110年第3季","18.28","0.94",
"110年09月01日","4764","雙鍵","61.00","56.72","4.271028","權息","62.30","51.10","56.70","56.72","除權息資料","110年第3季","27.69","0.96",
"110年09月01日","6196","帆宣","116.00","112.50","3.497403","息","123.50","101.50","112.50","112.50","除權息資料","110年第3季","35.04","5.63",
"110年09月01日","6209","今國光","30.95","30.51","0.438998","權","34.00","27.50","30.95","30.95","除權息資料","110年第3季","18.15","-1.03",
"110年09月02日","1203","味王","33.60","32.50","1.100000","息","35.75","29.25","32.50","32.50","除權息資料","110年第3季","21.80","1.52",
"110年09月02日","1305","華夏","39.40","35.80","3.590476","權息","39.35","32.25","35.80","35.80","除權息資料","110年第3季","18.27","3.22",
"110年09月02日","1308","亞聚","37.00","35.09","1.901961","權息","38.55","31.60","35.10","35.09","除權息資料","110年第3季","25.44","3.64",
"110年09月02日","1309","台達化","44.95","39.04","5.904546","權息","42.90","35.15","39.05","39.04","除權息資料","110年第3季","19.34","3.70",
"110年09月02日","1454","台富","10.50","10.30","0.200000","息","11.30","9.27","10.30","10.30","除權息資料","110年第3季","12.49","0.06",
"110年09月02日","1587","吉茂","28.65","25.85","2.792858","權息","28.40","23.30","25.85","25.85","除權息資料","110年第3季","18.44","1.26",
"110年09月02日","2017","官田鋼","26.40","26.10","0.300000","息","28.70","23.50","26.10","26.10","除權息資料","110年第3季","13.69","1.64",
"110年09月02日","3010","華立","89.30","83.23","6.064706","權息","91.50","75.00","83.20","83.23","除權息資料","110年第3季","60.22","8.81",
"110年09月02日","3050","鈺德","15.70","15.10","0.600000","息","16.60","13.60","15.10","15.10","除權息資料","110年第3季","15.99","0.83",
"110年09月02日","3588","通嘉","146.50","132.64","13.853670","權息","145.50","119.50","132.50","132.64","除權息資料","110年第3季","28.82","4.14",
"110年09月02日","3622","洋華","29.20","28.20","1.000000","息","31.00","25.40","28.20","28.20","除權息資料","110年第3季","32.41","1.27",
"110年09月02日","4807","日成-KY","27.60","27.10","0.500000","息","29.80","24.40","27.10","27.10","除權息資料","110年第3季","22.18","2.21",
"110年09月02日","5283","禾聯碩","118.50","114.50","4.000000","息","125.50","103.50","114.50","114.50","除權息資料","110年第3季","57.84","9.13",
"110年09月02日","6139","亞翔","29.95","28.95","1.000000","息","31.80","26.10","28.95","28.95","除權息資料","110年第3季","33.24","0.66",
"110年09月02日","8028","昇陽半導體","56.40","52.64","3.758491","權息","57.90","47.40","52.60","52.64","除權息資料","110年第3季","16.72","0.85",
"110年09月03日","1445","大宇","11.90","11.70","0.200000","息","12.85","10.55","11.70","11.70","除權息資料","110年第3季","12.01","-0.18",
"110年09月03日","1530","亞崴","39.20","36.70","2.500000","息","40.35","33.05","36.70","36.70","除權息資料","110年第3季","30.86","1.00",
"110年09月03日","2030","彰源","36.35","35.85","0.500000","息","39.40","32.30","35.85","35.85","除權息資料","110年第3季","16.00","2.73",
"110年09月03日","2461","光群雷","23.85","23.31","0.540000","息","25.60","21.00","23.30","23.31","除權息資料","110年第3季","16.89","2.37",
"110年09月03日","2634","漢翔","28.90","28.70","0.200000","息","31.55","25.85","28.70","28.70","除權息資料","110年第3季","14.99","0.39",
"110年09月03日","2636","台驊投控","177.00","173.98","3.015652","息","191.00","157.00","174.00","173.98","除權息資料","110年第3季","61.55","22.40",
"110年09月03日","3209","全科","31.40","28.30","3.098113","權息","31.10","25.50","28.30","28.30","除權息資料","110年第3季","17.47","3.05",
"110年09月03日","6671","三能-KY","51.90","48.90","3.000000","息","53.70","44.05","48.90","48.90","除權息資料","110年第3季","26.77","2.60",
"110年09月06日","1233","天仁","34.90","34.10","0.800000","息","37.50","30.70","34.10","34.10","除權息資料","110年第3季","15.45","0.23",
"110年09月06日","2323","中環","10.05","9.35","0.700000","息","10.25","8.42","9.35","9.35","除權息資料","110年第3季","15.53","0.00",
"110年09月06日","2881","富邦金","84.80","76.33","8.464387","權","84.70","68.70","77.10","77.09","除權息資料","110年第2季","73.35","8.28",
"110年09月06日","2881A","富邦特","61.90","61.23","0.664447","權","68.00","55.20","61.90","61.90","除權息資料","110年第2季","73.35","8.28",
"110年09月06日","2881B","富邦金乙特","62.00","61.33","0.664447","權","68.20","55.20","62.00","62.00","除權息資料","110年第2季","73.35","8.28",
"110年09月06日","2904","匯僑","29.50","27.50","2.000000","息","30.25","24.75","27.50","27.50","除權息資料","110年第3季","13.84","0.93",
"110年09月06日","3711","日月光投控","128.50","124.30","4.191499","息","136.50","112.00","124.50","124.30","除權息資料","110年第3季","54.50","7.66",
"110年09月06日","4306","炎洲","17.55","16.56","0.983403","權","18.20","14.95","16.55","16.56","除權息資料","110年第3季","17.48","1.27",
"110年09月06日","4439","冠星-KY","147.50","141.00","6.500000","息","155.00","127.00","141.00","141.00","除權息資料","110年第3季","78.56","9.64",
"110年09月06日","4912","聯德控股-KY","177.00","153.94","23.055563","權","169.00","139.00","154.00","153.94","除權息資料","110年第3季","54.99","6.55",
"110年09月07日","1201","味全","21.00","20.47","0.530000","息","22.50","18.45","20.45","20.47","除權息資料","110年第3季","13.64","0.76",
"110年09月07日","1513","中興電","47.85","45.65","2.200000","息","50.20","41.10","45.65","45.65","除權息資料","110年第3季","23.30","2.93",
"110年09月07日","2027","大成鋼","49.20","48.11","1.080427","權","54.10","43.30","49.20","49.20","除權息資料","110年第3季","21.69","4.18",
"110年09月07日","2374","佳能","15.45","14.95","0.490688","息","16.40","13.50","14.95","14.95","除權息資料","110年第3季","21.21","2.46",
"110年09月07日","2615","萬海","211.00","190.90","20.090908","權息","209.50","172.00","191.00","190.90","除權息資料","110年第3季","45.37","28.37",
"110年09月07日","2887","台新金","19.35","17.97","1.371892","權息","19.75","16.20","17.95","17.97","除權息資料","110年第3季","15.96","1.44",
"110年09月07日","2912","統一超","279.50","270.50","9.000000","息","297.50","243.50","270.50","270.50","除權息資料","110年第3季","30.56","6.29",
"110年09月07日","3048","益登","37.20","32.09","5.109091","權息","35.25","28.90","32.10","32.09","除權息資料","110年第3季","16.28","3.28",
"110年09月07日","5521","工信","10.00","8.97","1.027273","權息","9.86","8.08","8.97","8.97","除權息資料","110年第3季","10.83","0.16",
"110年09月07日","6541","泰福-KY","46.65","46.12","0.527773","權","51.30","41.55","46.65","46.65","除權息資料","110年第3季","8.89","-3.77",
"110年09月08日",="01010T","京城樂富R1","10.80","10.62","0.175061","息","11.68","9.56","10.62","10.62","除權息資料","110年11月25日","10.47","N/A",
"110年09月08日","1103","嘉泥","22.10","20.70","1.395961","息","22.75","18.65","20.70","20.70","除權息資料","110年第3季","40.34","0.93",
"110年09月08日","2337","旺宏","41.50","40.29","1.200109","息","44.30","36.30","40.30","40.29","除權息資料","110年第3季","23.21","4.48",
"110年09月08日","2379","瑞昱","546.00","532.00","14.000000","息","585.00","479.00","532.00","532.00","除權息資料","110年第3季","67.71","23.98",
"110年09月08日","2834","臺企銀","9.82","9.40","0.419614","權息","10.30","8.46","9.40","9.40","除權息資料","110年第3季","13.08","0.50",
"110年09月08日","2836","高雄銀","11.95","11.31","0.639321","權息","12.40","10.20","11.30","11.31","除權息資料","110年第3季","14.59","0.60",
"110年09月08日","5880","合庫金","22.40","21.96","0.439216","權","24.15","19.80","21.95","21.96","除權息資料","110年第3季","17.21","1.17",
"110年09月08日","6141","柏承","25.25","24.75","0.500000","息","27.20","22.30","24.75","24.75","除權息資料","110年第3季","20.26","1.87",
"110年09月08日","6416","瑞祺電通","99.20","95.55","3.643961","息","105.00","86.00","95.60","95.55","除權息資料","110年第3季","40.88","2.20",
"110年09月09日","1216","統一","70.90","68.20","2.700000","息","75.00","61.40","68.20","68.20","除權息資料","110年第3季","19.83","2.90",
"110年09月09日","1442","名軒","19.50","19.00","0.500000","息","20.90","17.10","19.00","19.00","除權息資料","110年第3季","15.98","1.42",
"110年09月09日","1463","強盛","13.55","13.25","0.300000","息","14.55","11.95","13.25","13.25","除權息資料","110年第3季","13.00","0.20",
"110年09月09日","1608","華榮","23.50","22.80","0.700000","息","25.05","20.55","22.80","22.80","除權息資料","110年第3季","17.72","2.55",
"110年09月09日","2024","志聯","22.75","22.50","0.250000","息","24.75","20.25","22.50","22.50","除權息資料","110年第3季","12.59","1.18",
"110年09月09日","3661","世芯-KY","781.00","774.31","6.689396","息","851.00","697.00","774.00","774.31","除權息資料","110年第3季","140.20","16.34",
"110年09月09日","4555","氣立","53.70","52.20","1.497478","息","57.40","47.00","52.20","52.20","除權息資料","110年第3季","39.97","2.96",
"110年09月09日","4720","德淵","13.80","13.16","0.638736","權","14.45","11.85","13.15","13.16","除權息資料","110年第3季","12.65","0.16",
"110年09月09日","6166","凌華","63.70","62.70","1.000000","息","68.90","56.50","62.70","62.70","除權息資料","110年第3季","19.76","0.08",
"110年09月10日","2228","劍麟","69.20","68.15","1.050000","息","74.90","61.40","68.20","68.15","除權息資料","110年第3季","49.54","2.71",
"110年09月10日","2247","汎德永業","228.50","217.50","11.000000","息","239.00","196.00","217.50","217.50","除權息資料","110年第3季","140.93","11.22",
"110年09月10日","2331","精英","23.40","22.39","1.001466","息","24.60","20.20","22.40","22.39","除權息資料","110年第3季","18.48","-0.08",
